Name,Wiki URL,Image URL,Description
Jagapati Babu,https://en.wikipedia.org/wiki/Jagapati_Babu,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Jagapathi_Babu_at_62nd_Filmfare_awards_south.jpg/220px-Jagapathi_Babu_at_62nd_Filmfare_awards_south.jpg,"Jagapati Babu (pronunciation (help·info); born Veeramachaneni Jagapatirao Chowdary) is an Indian film actor known for his works predominantly in Telugu cinema in addition to a few Tamil and Malayalam films. In a career spanning 31 years, Jagapati Babu has starred in over 120 feature films, and has received 4 Filmfare Awards and 7 state Nandi Awards."
J. P. Chandrababu,https://en.wikipedia.org/wiki/J._P._Chandrababu,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/J._P._Chandrababu.jpg/220px-J._P._Chandrababu.jpg,"Joseph Panimayadas Chandrababu Rodriguez  (1927–1974) was an Indian film comedian, actor, director, singer and dancer, whose Chaplinesque style on-screen movements and singing style made him popular from the late 1940s to the early 1970s. He had a mastery of the Madras Bashai, a dialect unique to the Madras region.
His slapstick style of comedy has been emulated by subsequent actors. Many of his songs have remained popular."
J. V. Somayajulu,https://en.wikipedia.org/wiki/J._V._Somayajulu,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/J.V.Somayajulu-pic.jpg/200px-J.V.Somayajulu-pic.jpg,"Jonnalagadda Venkata ""J. V."" Somayajulu (30 June 1928 – 24 April 2004) was an Indian film actor known for his works in Telugu cinema and a few Tamil, Malayalam,Kannada and Hindi films. In 1980, he received the Filmfare Award for Best Actor – Telugu for his work in the classic Sankarabharanam. On the centenary of Indian cinema, Forbes included his performance in the film among the 25 Greatest Acting Performances of Indian Cinema.  He also acted in the most admired Hindi film Jaag Utha Insan with Mithun Chakraborty and Sridevi, directed by K. Vishwanath."
Jagadish,https://en.wikipedia.org/wiki/Jagadish,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Jagadish_-_Thriller_Express_-_Asianet_Tour_-_Atlanata.jpg/180px-Jagadish_-_Thriller_Express_-_Asianet_Tour_-_Atlanata.jpg,"P. V. Jagadish Kumar (born 12 June 1955), popularly known as Jagadish, is an Indian film actor and screenwriter. He has starred in over 400 Malayalam films. He is best known for his comic performances."
Irrfan Khan,https://en.wikipedia.org/wiki/Irrfan_Khan,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Irrfan_Khan_May_2015.jpg/220px-Irrfan_Khan_May_2015.jpg,"Irrfan Khan, also credited as simply Irrfan, is an Indian film actor, known for his work predominantly in Hindi cinema, as well as his works in British films and Hollywood. In a film career spanning almost thirty years and featuring in more than fifty domestic films, Khan has received numerous awards, including a National Film Award and Filmfare Awards in four categories. Film critics, contemporaries and other experts consider him to be one of the finest actors in Indian cinema for his versatile and natural acting. In 2011, he was awarded the Padma Shri, India's fourth highest civilian honour for his contribution to the field of arts."
Jackie Shroff,https://en.wikipedia.org/wiki/Jackie_Shroff,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Jackie_Shroff_graces_the_screening_of_Sonata.jpg/220px-Jackie_Shroff_graces_the_screening_of_Sonata.jpg,"Jai Kishan Kakubhai ""Jackie"" Shroff (born 1 February 1957) is an Indian actor. He has been in the Hindi cinema (Bollywood) industry for almost four decades and as of 2017 has appeared in more than 220 films in thirteen languages (Hindi, Konkani, Kannada, Marathi, Oriya, Punjabi, Bengali, Malayalam, Tamil, Telugu, Bhojpuri, Gujarati, and English language). He has won four Filmfare Awards among other accolades. He has also appeared in several successful short films."
Innocent (actor),https://en.wikipedia.org/wiki/Innocent_Vincent,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Innocent_%28Actor%29_2011.png/220px-Innocent_%28Actor%29_2011.png,"Innocent Vareed Thekkethala (born 4 March 1948), better known mononymously as Innocent, is an Indian film actor and politician. He served as the Member of Parliament in the 16th Lok Sabha of India representing Chalakudy constituency. He predominantly works in Malayalam cinema in addition to Bollywood, English, Tamil, and Kannada films, mostly in comedic roles. He has acted in more than 750 films and has won several awards, including three Kerala State Film Awards."
Inderpal Singh,https://en.wikipedia.org/wiki/Inderpal_Singh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Inderpal_Singh_Portfolio_pic.JPG/220px-Inderpal_Singh_Portfolio_pic.JPG,"Inderpal Singh (IPA: ; is an Indian television anchor, film actor and writer. He made his film debut in 2006 in Dibakar Banerjee's comedy drama film Khosla Ka Ghosla, which won the National Film Award For Best Feature Film in India. Despite its small budget, upon release the film was a commercial success. Although Inderpal Singh just had a small cameo in the movie, he was later signed up for two bigger budget movies – Vicky Donor as taya ji and Besharam as bhura paaji."
Inaamulhaq,https://en.wikipedia.org/wiki/Inaamulhaq,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Inaamulhaq_during_Cannes_Film_Festival_2018.jpeg/220px-Inaamulhaq_during_Cannes_Film_Festival_2018.jpeg,"Inaamulhaq (born 14 November 1979) is an Indian actor and screenwriter who has been part of several commercial and critically acclaimed Bollywood films, including Filmistaan, Jolly LLB 2 and Airlift. After winning many accolades for his performances from the audience, jury and critics Inaamulhaq has bagged the Best Actor Award at the DCSAFF (Washington DC South Asian Film Festival) for outstanding performance in his latest film Nakkash. and Best Actor Award at India International Film Festival of Boston (IIFFB) 2019."
Indrajith Sukumaran,https://en.wikipedia.org/wiki/Indrajith_Sukumaran,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Indrajith.jpg/220px-Indrajith.jpg,"Indrajith Sukumaran (born 17 December 1979) is an Indian film actor and playback singer. He predominantly works in Malayalam cinema and occasionally acts in Tamil, English, Telugu, and Hindi films. He has acted in nearly 90 films. Indrajith was born to the actors Sukumaran and Mallika Sukumaran and elder brother of actor Prithviraj Sukumaran."
Indrans,https://en.wikipedia.org/wiki/Indrans,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Indrans.jpg/220px-Indrans.jpg,"Surendran Kochuvelu, better known by his stage name Indrans, is an Indian film actor and former costume designer, who appears in Malayalam films. He is popular for his comedy roles and has starred in over 500 films."
Ileana D'Cruz,https://en.wikipedia.org/wiki/Ileana_D%27Cruz,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Ileana_D%27Cruz_grace_the_trailer_launch_of_Raid_%2816%29_%28cropped%29.jpg/220px-Ileana_D%27Cruz_grace_the_trailer_launch_of_Raid_%2816%29_%28cropped%29.jpg,"Ileana D'Cruz (born 1 November 1986) is an Indian film actress who appears mainly in Telugu and Hindi films, but also in Tamil films."
Iftekhar,https://en.wikipedia.org/wiki/Iftekar,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Iftekhar_Khan_%28d.1995%29.jpg/220px-Iftekhar_Khan_%28d.1995%29.jpg,"Sayedna Iftekhar Ahmed Sharif (22 February 1920 – 4 March 1995), often mononymously credited as Iftekhar, was an Indian actor who mainly worked in Hindi cinema. He is especially known for his roles as a police officer."
Imran Khan (Bollywood actor),https://en.wikipedia.org/wiki/Imran_Khan_(Bollywood_actor),https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Imran_Khan_The_Front_Row.jpg/220px-Imran_Khan_The_Front_Row.jpg,"Imran Khan (pronounced ; born Imran Pal 13 January 1983) is an American film actor of Indian origin, who appears in Hindi films. He is the nephew of actor Aamir Khan and director-producer Mansoor Khan, and the grandson of director-producer Nasir Hussain. He appeared as a child artist in the films Qayamat Se Qayamat Tak (1988) and Jo Jeeta Wohi Sikander (1992)."
Hunsur Krishnamurthy,https://en.wikipedia.org/wiki/Hunsur_Krishnamurthy,https://upload.wikimedia.org/wikipedia/en/f/fc/Hunsur-Krishnamurthy-pic.jpg,"Hunsur Krishnamurthy (9 February 1914  – 13 February 1989) was an Indian playwright, film director, producer, actor, screenwriter and lyricist in Kannada cinema."
Hyder Kazmi,https://en.wikipedia.org/wiki/Hyder_Kazmi,,"Hyder Kazmi (15 November 1970) is an Indian film actor, director, and producer. He started his career with the movie Patth, after which he did several more movies."
I. S. Johar,https://en.wikipedia.org/wiki/I._S._Johar,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/I.S.Johar-pic.jpg/220px-I.S.Johar-pic.jpg,"Inder Sen Johar (16 February 1920 – 10 March 1984), better known as I. S. Johar, was an Indian actor, writer, producer and director."
Honnavalli Krishna,https://en.wikipedia.org/wiki/Honnavalli_Krishna,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/India_film_clapperboard_%28variant%29.svg/30px-India_film_clapperboard_%28variant%29.svg.png,"Honnavalli Krishna  is an Indian film actor in the Kannada film industry. Some of the notable films of Honnavalli Krishna as an actor include Ratha Sapthami (1986), Aasegobba Meesegobba (1990), Bhootayyana Maga Ayyu (1974), Janumada Jodi (1996)."
Hiten Paintal,https://en.wikipedia.org/wiki/Hiten_Paintal,,"Hiten Paintal (born 19 December 1978) is an Indian film and television actor. He is the son of veteran actor Kanwarjit Paintal and made his debut in the musical Tere Liye. He quit television in early 2008 and since then has been working on a few films. His next film titled ""30 Minutes"" releases on 11 November 2016 all over the world."
Honnappa Bhagavathar,https://en.wikipedia.org/wiki/Honnappa_Bhagavathar,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Honnappa_Bhagavathar_1948.jpg/220px-Honnappa_Bhagavathar_1948.jpg,"Honappa Bhagavatar, also known as C. Honnappa Bhagavathar (born Honappa, 14 January 1915 – 2 October 1992, Kannada: ಹೊನ್ನಪ್ಪ ಭಾಗವತರು, was an Indian theatre artist, film actor, producer, musician and singer. He was best known as a singer and as one of the pioneers of Kannada cinema. He was also active in Tamil cinema. His son Bharath Bhagavathar was also an actor who worked in Kannada films and serials."
Himesh Reshammiya,https://en.wikipedia.org/wiki/Himesh_Reshammiya,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Himesh_Reshammiya_with_team_of_%27Humshakals%27_at_Hasee_House_on_Star_Plus.jpg/220px-Himesh_Reshammiya_with_team_of_%27Humshakals%27_at_Hasee_House_on_Star_Plus.jpg,"Himesh Reshammiya (born 23 July 1973) is an Indian music director, lyricist, composer, producer, singer, screenwriter and film distributor who predominantly works in Bollywood. He started his career as music director in the film Pyaar Kiya To Darna Kya in 1998 and he made his acting debut with the film Aap Kaa Surroor in 2007."
Hiran Chatterjee,https://en.wikipedia.org/wiki/Hiran_Chatterjee,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Hiran_new_photo.jpg/220px-Hiran_new_photo.jpg,"Hiran Chatterjee is an Indian Bengali film actor, writer, singer, producer, businessman and politician."
Harman Baweja,https://en.wikipedia.org/wiki/Harman_Baweja,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Harman_baweja.jpg/220px-Harman_baweja.jpg,"Harman Baweja (born 13 November 1980) is an Indian actor, film producer and entrepreneur. He debuted in Bollywood with Love Story 2050."
Imran Hasnee,https://en.wikipedia.org/wiki/Imran_Hasnee,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/India_film_clapperboard_%28variant%29.svg/30px-India_film_clapperboard_%28variant%29.svg.png,"Imran Hasnee(born 1st December 1972) is an actor who has worked in the Hollywood films A Mighty Heart and Slumdog Millionaire, and played lead as well as character roles."
Harish Raj,https://en.wikipedia.org/wiki/Harish_Raj,,"Harish Raj (Kannada: ಹರೀಶ್ ರಾಜ್; born 26 July) is an Indian film actor, television actor, and director based in Kannada Film Industry. He made his acting debut in the television serial Hosa Chiguru Hale Beru in 1996 and his debut in feature films was with Doni Saagali in 1998. After featuring in a string of films and serials, Raj moved into film direction with Kalaakaar (2009). He also acted in several Hindi, Tamil, Telugu, Malayalam television serials and Hindi films. He also performed in television commercials.citation needed]"
Harsh Mayar,https://en.wikipedia.org/wiki/Harsh_Mayar,,Harsh Mayar (born 22 March 1998) is an Indian film actor working in Hindi Bollywood films. He won the National Film Award for Best Child Artist for his work in 2011 film I Am Kalam.
Harshvardhan Rane,https://en.wikipedia.org/wiki/Harshvardhan_Rane,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Harshvardhan_Rane_graces_Vogue_Beauty_Awards_2017.jpg/220px-Harshvardhan_Rane_graces_Vogue_Beauty_Awards_2017.jpg,"Harshavardhan Rane (born 16 December 1983) is an Indian film actor known for his works in Telugu cinema. He is best known for Thakita Thakita (2010), Prema Ishq Kaadhal (2013) and Anaamika (2014). In 2016, he made his Bollywood debut with Sanam Teri Kasam which received mixed reviews."
Hrithik Roshan,https://en.wikipedia.org/wiki/Hrithik_Roshan,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Hrithik_at_Rado_launch.jpg/220px-Hrithik_at_Rado_launch.jpg,"Hrithik Roshan (English:  /ˈrɪtɪk ˈrɒʃən/, born 10 January 1974) is an Indian actor who appears in Bollywood films. He has portrayed a variety of characters and is known for his dancing skills. One of the highest-paid actors in India, he has won many awards, including six Filmfares, four for Best Actor and one each for Best Debut and Best Actor (Critics). Starting in 2012, he appeared in Forbes India's Celebrity 100 based on his income and popularity."
Harisree Ashokan,https://en.wikipedia.org/wiki/Harisree_Ashokan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Harisree_Ashokan_2007.jpg/220px-Harisree_Ashokan_2007.jpg,Harisree Ashokan is an Indian film actor and director who is known for his comedy roles in Malayalam films. Ashokan has acted in more than 100 Malayalam films. He started his career as a mimicry artist in the troupe Harisree and then worked in Kalabhavan.
Harish Kumar (actor),https://en.wikipedia.org/wiki/Harish_Kumar_(actor),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/HarishKumar.jpg/220px-HarishKumar.jpg,Harish Kumar (born 1 August 1975) is an Indian film actor.
Nandamuri Harikrishna,https://en.wikipedia.org/wiki/Harikrishna_Nandamuri,,"Nandamuri Harikrishna (2 September 1953 – 29 August 2018) was an Indian film actor, producer and politician who was the Member of Parliament in the Rajya Sabha from Andhra Pradesh. He was known for his works in Telugu cinema. Harikrishna was the fourth son of Telugu matinee idol, and former Chief Minister of Andhra Pradesh, N. T. Rama Rao. Harikrishna was the father of actors N. T. Rama Rao Jr., and Nandamuri Kalyan Ram."
Guruprasad,https://en.wikipedia.org/wiki/Guruprasad,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/India_film_clapperboard_%28variant%29.svg/30px-India_film_clapperboard_%28variant%29.svg.png,Guruprasad is an actor and director in the Kannada film industry. His debut as a director was the 2006 film Mata which became a cult hit and his second movie as a director is Eddelu Manjunatha. Both the films were received with rave reviews and were considered for many award categories. He is known for portraying satire in a realistic way on the screen.
Hamsavardhan,https://en.wikipedia.org/wiki/Hamsavardhan,,Hamsavardhan is an Indian film actor who has acted in Tamil language films. He is the son of Malaysian Tamil actor Ravichandran.
Harbhajan Mann,https://en.wikipedia.org/wiki/Harbhajan_Mann,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Harbhajan-Mann.jpg/220px-Harbhajan-Mann.jpg,"Harbhajan Mann (born 30 December 1965) is an Indian-Canadian singer, actor and film producer associated with Punjabi music and cinema. His movies include Jee Aayan Nu (2002), Asa Nu Mann Watnan Da (2002), Heer Ranjha (2009) and Jag Jeondeyan De Mele (2009)."
Gopichand Lagadapati,https://en.wikipedia.org/wiki/Gopichand_Lagadapati,,"Gopichand Lagadapati (Telugu: గోపీచంద్ లగడపాటి), also known as Gopi, is an Indian film actor, writer, director and producer. He made his acting debut in the Telugu film Anand, directed by Sekhar Kammula, and debuted as a producer on the film Mr. Medhavi."
Gurukiran,https://en.wikipedia.org/wiki/Gurukiran,,"Gurukiran or Gurukiran Shetty is a music director of the Kannada film industry in India. He started his career as a music director of the Kannada movie A, directed and acted by Upendra. His music for his next movie Upendra further consolidated his position in Kannada movie industry. He is a native of Mangalore and his mother tongue is Tulu. He has also acted in several movies in side (character) roles and also sung several songs. He is popular in Kannada cinema for his foot-tapping musical scores."
Gulshan Devaiah,https://en.wikipedia.org/wiki/Gulshan_Devaiah,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Gulshan_Devaiya_at_a_special_screening_of_Lipstick_Under_My_Burkha_%28cropped%29.jpg/220px-Gulshan_Devaiya_at_a_special_screening_of_Lipstick_Under_My_Burkha_%28cropped%29.jpg,"Gulshan Devaiah is an Indian film actor from Karnataka who appears primarily in Bollywood films. Devaiah is mostly known for his roles in Shaitan, Hate Story and Hunterrr. His performance in Shaitan was critically praised and earned him a nomination for Filmfare Award for Best Male Debut."
Gulshan Grover,https://en.wikipedia.org/wiki/Gulshan_Grover,https://upload.wikimedia.org/wikipedia/commons/9/9c/Gulshan_Grover.jpg,"Gulshan Grover (born 21 September 1955) is an Indian actor who has appeared in over 400 films. He is among the first actors to have made a successful transition from Bollywood to Hollywood and international cinema. He is popularly known as the ""Bad Man"" of Bollywood because of his ability to create an impact with his negative roles in films."
Guru Dutt,https://en.wikipedia.org/wiki/Guru_Dutt,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Guru_Dutt_dans_Mr_and_Mrs_55_%281955%29.jpg/220px-Guru_Dutt_dans_Mr_and_Mrs_55_%281955%29.jpg,"Vasanth Kumar Shivashankar Padukone (9 July 1925 – 10 October 1964), better known as Guru Dutt, was an Indian film director, producer and actor. He made 1950s and 1960s classics such as Pyaasa, Kaagaz Ke Phool, Sahib Bibi Aur Ghulam and Chaudhvin Ka Chand. In particular, Pyaasa and Kaagaz Ke Phool have been included among the greatest films of all time, Pyaasa by Time magazine's ""All-TIME"" 100 best movies list and by the 2002 Sight & Sound critics' and directors' poll, where Dutt himself is included among the greatest film directors of all time."
Gurdas Maan,https://en.wikipedia.org/wiki/Gurdas_Maan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Gurdas_Maan1.jpg/220px-Gurdas_Maan1.jpg,"Gurdas Maan (born 4 January 1957) is an Indian singer, songwriter, choreographer and actor mainly associated with Punjabi language music and films. He gained national attention in 1980 with the song ""Dil Da Mamla Hai"". Since then, he has gone on to record over 34 albums and has written over 305 songs. In 2013 he announced the launch of his YouTube channel to stay connected with his fans via video blogs and old as well as new music videos. In 2015 he performed on the song ""Ki Banu Dunia Da"" with Diljit Dosanjh in MTV Coke studio India that was aired in season 4 episode 5 (16 August 2015) on MTV India."
Gummadi Venkateswara Rao,https://en.wikipedia.org/wiki/Gummadi_Venkateswara_Rao,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Gummadi-Venkateswara-Rao-pic.jpg/190px-Gummadi-Venkateswara-Rao-pic.jpg,"Gummadi Venkateswara Rao (9 July 1928 – 26 January 2010), widely known as Gummadi, was an Indian film actor and producer, known for his works predominantly in Telugu cinema and a few Tamil films. Known as one of the finest method actors, Gummadi starred in around five hundred feature films. He received critical recognition for his work in Thodu Dongalu (1954) and Mahamantri Timmarusu (1962), for which he has received the erstwhile Rashtrapati Award. Gummadi was an official member of the Indian delegation from South India to the Tashkent Film Festival in 1978 and 1982."
Gurmeet Choudhary,https://en.wikipedia.org/wiki/Gurmeet_Choudhary,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Gurmeet_Choudhary_at_Big_Life_OK_Now_Awards_2014.jpg/220px-Gurmeet_Choudhary_at_Big_Life_OK_Now_Awards_2014.jpg,"Gurmeet Choudhary (born 22 February 1984) is an Indian film actor, television personality, dancer and martial artist. In 2017 Gurmeet was featured in the Top 10 List of the Sexiest Asian Man Alive, coming in at no. 8.Gurmeet rose to popularity through his portrayal of Lord Rama in the 2008 TV Series, Ramayan, Geet - Hui Sabse Parayi and Punar Vivah."
Goundamani,https://en.wikipedia.org/wiki/Goundamani,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Goundar-2.jpg/220px-Goundar-2.jpg,"Subramaniyan Karuppaiya (born 25 May 1938), known by his stage name Goundamani, is an Indian film actor and legendary Tamil comedian. He is known for his comic duo partnership in Tamil films with fellow actor Senthil. He was called Goundamani after acting as a Gounder in one of his early day dramas and the pseudonym stuck with him forever. He has the ability to give counter dialogues on the spot and off the script on stage and during shooting but it has nothing to do with his screen name,  contrary to popular belief (as counter is a term that was popular only from the late 2000s). So far, he has acted in over 310 films."
Girish Kumar,https://en.wikipedia.org/wiki/Girish_Kumar_Taurani,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Girish_Kumar_1.jpg/220px-Girish_Kumar_1.jpg,"Girish Kumar Taurani (born 30 January 1989) is an Indian film actor working in the Hindi film industry. Girish made his Bollywood debut with the romantic comedy film Ramaiya Vastavaiya, opposite Shruti Haasan, which was released on 19 July 2013."
Gubbi Veeranna,https://en.wikipedia.org/wiki/Gubbi_Veeranna,https://upload.wikimedia.org/wikipedia/en/f/f5/GubbiVeeranna.jpg,"Gubbi Veeranna (1891 – 1972) was an Indian theatre director and artist and a recipient of the Padmashree conferred by the President of India. He was one of the pioneers and most prolific contributors to Kannada theatre. He established the drama company, Gubbi Sree Channabasaveshwara Nataka Company, which played a crucial role in promoting the Kannada theatre field. He has been conferred the title Nataka Ratna meaning ""A Precious Jewel"" in the theatre world. Gubbi Veeranna Nataka Company is the first theatre company in Karnataka to employ female artists to portray female characters on the stage. Elephants and horses were also brought on stage in war scenes of Kurukshetra. There is a popular saying that the story of Gubbi Veeranna's company is itself the story of the Kannada theatre, which indicates the popularity of this company in the theatre world. Apart from theatre, Gubbi Veeranna has also produced films and acted in them as well."
Gemini Ganesan,https://en.wikipedia.org/wiki/Gemini_Ganesan,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Gemini-ganesan_1_1401893717.jpg/220px-Gemini-ganesan_1_1401893717.jpg,"Ramasamy Ganesan (17 November 1920 – 22 March 2005), better known by his stage name Gemini Ganesan, was an Indian actor who worked mainly in Tamil cinema. He was nicknamed ""Kadhal Mannan"" (King of Romance) for the romantic roles he played in films. Ganesan was one of the ""three biggest names of Tamil cinema"", the other two being M. G. Ramachandran (known by his initials as MGR) and Sivaji Ganesan. While Sivaji Ganesan excelled in dramatic films and Ramachandran was popular as an action hero, Gemini Ganesan was known for his romantic films. A recipient of the Padma Shri in 1971, he had also won several other awards including the ""Kalaimamani"", the ""MGR Gold Medal"" and the ""Screen Lifetime Achievement Award"". He came from an intercaste family, and was one of the few graduates to enter the film industry at that time."
Gireesh Sahdev,https://en.wikipedia.org/wiki/Gireesh_Sahedev,,"Gireesh Sahdev is an Indian film and television actor who appears in Hindi films and serials. He is best known for his roles in the serials Best of Luck Nikki, Navya..Naye Dhadkan Naye Sawaal, Ardhangini – Ek Khoobsurat Jeevan Saathi, Aladdin - Naam Toh Suna Hoga and Instant Khichdi. He has also appeared as a supporting actor in several films including Jab Tak Hai Jaan and Khichdi: The Movie. His brother Piyush Sahdev and sister Meher Vij are also actors."
Gavie Chahal,https://en.wikipedia.org/wiki/Gavie_Chahal,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Misha_bajwa_on_the_sets_of_Big_Fame_stars_for_SPARK_PUNJABI.png/220px-Misha_bajwa_on_the_sets_of_Big_Fame_stars_for_SPARK_PUNJABI.png,"Navdeepak Singh Chahal (born 11 November 1978), commonly known as Gavie Chahal, is an Indian actor from Mansa, Punjab. He is known for his Hindi film debut in Yash Raj's 2012 film Ek Tha Tiger. He also featured in notable Punjabi films including Yaaran Naal Baharan, Mehendi Wale Hath, Majajan and Tere Ishq Nachayva."
Govinda (actor),https://en.wikipedia.org/wiki/Govinda_(actor),https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Govinda_snapped_at_trailer_launch_of_the_film_Fry_Day_%28cropped%29.jpg/220px-Govinda_snapped_at_trailer_launch_of_the_film_Fry_Day_%28cropped%29.jpg,"Govind Ahuja (born 21 December 1963), known mononymously as Govinda,  is an Indian film actor, comedian, dancer, and former politician known for his work in Hindi films. Known for his slapstick performances and dancing skills, Govinda has received twelve Filmfare Award nominations, a Filmfare Special Award, a Filmfare Award for Best Comedian, and four Zee Cine Awards. The actor was a member of the Parliament of India from 2004 to 2009. Govinda's first film was 1986's Ilzaam, and he has appeared in over 165 Hindi films. In June 1999, he was voted the tenth-greatest star of stage or screen in a BBC News Online poll."
Giri Babu,https://en.wikipedia.org/wiki/Giri_Babu,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/India_film_clapperboard_%28variant%29.svg/30px-India_film_clapperboard_%28variant%29.svg.png,"Seshagiri Rao Yerra, popularly known as Giri Babu, is a South Indian actor from Ravinuthala village. He also directed several Telugu movies. His son, Raghu Babu, is a notable actor in Tollywood."
Ganesh Venkatraman,https://en.wikipedia.org/wiki/Ganesh_Venkatraman,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Ganesh_Venkatraman_62nd_Britannia_Filmfare_South_Awards_%28cropped%29.jpg/220px-Ganesh_Venkatraman_62nd_Britannia_Filmfare_South_Awards_%28cropped%29.jpg,"Ganesh Venkatraman is an Indian actor who has acted in six different Indian regional film industries. He had acted in Radha Mohan's Abhiyum Naanum (2008), before working in Unnaipol Oruvan (2009) and Kandahar (2010)."
Gangadhar,https://en.wikipedia.org/wiki/Gangadhar_(Kannada_actor),https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Gangadhar-actor-img.jpg/180px-Gangadhar-actor-img.jpg,Gangadhar was an Indian actor in the Kannada film industry. One of the lead actor in 1970s. He acted in over 80 films such as Sharapanjara.
Girish Karnad,https://en.wikipedia.org/wiki/Girish_Karnad,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Girish_Karnad_Screening_Cornell.JPG/200px-Girish_Karnad_Screening_Cornell.JPG,"Girish Karnad (19 May 1938 – 10 June 2019) was an Indian actor, film director, Kannada writer, playwright and a Rhodes Scholar, who predominantly worked in South Indian cinema and Bollywood."
Gautham Karthik,https://en.wikipedia.org/wiki/Gautham_Karthik,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Gautham_Karthik_at_Rangoon_Audio_Launch.jpg/220px-Gautham_Karthik_at_Rangoon_Audio_Launch.jpg,Gautham Karthik (born 12 September 1988) is an Indian film actor who works in the Tamil film industry. He made his acting debut in Mani Ratnam's Kadal (2013).
Gautham Menon,https://en.wikipedia.org/wiki/Gautham_Menon,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Gautham_Menon_%28cropped%29.jpg/220px-Gautham_Menon_%28cropped%29.jpg,"Gautham Vasudev Menon (born 25 February 1973), also known as GVM, is an Indian film director, screenwriter, producer and actor who predominantly works in Tamil cinema. He has also directed Telugu and Hindi films, which are remakes of his own Tamil films. Many of his films have been critically acclaimed, most notably his romantic films Minnale (2001), Vaaranam Aayiram (2008), Vinnaithaandi Varuvaayaa (2010) and his thrillers Kaakha Kaakha (2003), Vettaiyaadu Vilaiyaadu (2006) and Yennai Arindhaal (2015). Vaaranam Aayiram won the National Film Award for Best Feature Film in Tamil. Menon produces films through his Photon Kathaas film production company. His production Thanga Meengal (2013) won the National Film Award for Best Feature Film in Tamil."
Ganesh (actor),https://en.wikipedia.org/wiki/Ganesh_(actor),https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Ganesh_actor.JPG/220px-Ganesh_actor.JPG,"Ganesh (born 2 July 1978) is an Indian actor and television presenter known for his work in Kannada cinema. Through his career in films and television shows, he has become one of the most popular celebrities and highest-paid actors in Kannada cinema. He is the recipient of several awards, including two Filmfare Awards. He became famous after starring in the film Mungaru Male (2006)."
Gaurav Chanana,https://en.wikipedia.org/wiki/Gaurav_Chanana,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Rehan_aka_gaurav.jpg/220px-Rehan_aka_gaurav.jpg,Gaurav Chanana (also known as Rhehan Malliek) is an Indian model and film and television actor. The role of Akash in Ishkq in Paris provided his major breakthrough. He also worked as a Second Unit Director or Assistant Director for Ittefaq (2001).
Fish Venkat,https://en.wikipedia.org/wiki/Fish_Venkat,,"Fish Venkat is a film actor who works in the Telugu film industry. He was born in Hyderabad, Telangana, India. He is also a comedy actor and he strongly uses a Telangana accent."
